"","X","source_file","xylem_id","Area","Perim.","Feret","FeretX","FeretY","FeretAngle","MinFeret","plant","age_class","nin_type","treatment","plant_direction","subset","subset_id","subset_area","subset_damage","whole_plant_damage","cardinal_direction_damage","warped","folds","late_season_missing","circ","duplicate_subset","suspicious_age"
"9955",11607,"PIO-BH5-W-SUBSET-3.csv",18,243.746,63.082,21.455,1565,454,19.179,14.978,"PIO-BH5","PIO","BH","PIO-BH","PIO-BH5-W",3,"PIO-BH5-W-3",108076.617,1,1,2,0,0,0,0.769336307446242,0,1
"9956",11608,"PIO-BH5-W-SUBSET-3.csv",19,335.345,70.558,26.151,1376,458,147.381,17.731,"PIO-BH5","PIO","BH","PIO-BH","PIO-BH5-W",3,"PIO-BH5-W-3",108076.617,1,1,2,0,0,0,0.846036209408711,0,1
"9957",11609,"PIO-BH5-W-SUBSET-3.csv",20,462.652,96.296,29.722,1513,476,11.976,24.334,"PIO-BH5","PIO","BH","PIO-BH","PIO-BH5-W",3,"PIO-BH5-W-3",108076.617,1,1,2,0,0,0,0.626653671188257,0,1
"9958",11610,"PIO-BH5-W-SUBSET-3.csv",21,266.258,67.852,24.811,1454,474,163.496,14.894,"PIO-BH5","PIO","BH","PIO-BH","PIO-BH5-W",3,"PIO-BH5-W-3",108076.617,1,1,2,0,0,0,0.726385218628618,0,1
"9959",11611,"PIO-BH5-W-SUBSET-3.csv",22,297.308,67.034,21.509,1320,482,145.008,18.667,"PIO-BH5","PIO","BH","PIO-BH","PIO-BH5-W",3,"PIO-BH5-W-3",108076.617,1,1,2,0,0,0,0.831009454283661,0,1
"9960",11612,"PIO-BH5-W-SUBSET-3.csv",23,484.387,85.082,28.208,1409,509,165.53,23.789,"PIO-BH5","PIO","BH","PIO-BH","PIO-BH5-W",3,"PIO-BH5-W-3",108076.617,1,1,2,0,0,0,0.840440046316329,0,1
"9961",11613,"PIO-BH5-W-SUBSET-3.csv",24,462.652,83.32,28.699,1497,531,162.121,22.907,"PIO-BH5","PIO","BH","PIO-BH","PIO-BH5-W",3,"PIO-BH5-W-3",108076.617,1,1,2,0,0,0,0.837038744249968,0,1
"9962",11614,"PIO-BH5-W-SUBSET-3.csv",25,395.894,79.28,29.446,1472,536,141.072,19.313,"PIO-BH5","PIO","BH","PIO-BH","PIO-BH5-W",3,"PIO-BH5-W-3",108076.617,1,1,2,0,0,0,0.791118018778492,0,1
"9963",11615,"PIO-BH5-W-SUBSET-3.csv",26,269.363,65.788,22.237,1450,544,146.31,17.831,"PIO-BH5","PIO","BH","PIO-BH","PIO-BH5-W",3,"PIO-BH5-W-3",108076.617,1,1,2,0,0,0,0.781689380943246,0,1
"9964",11616,"PIO-BH5-W-SUBSET-3.csv",27,105.572,43.573,17.016,1573,546,158.749,8.535,"PIO-BH5","PIO","BH","PIO-BH","PIO-BH5-W",3,"PIO-BH5-W-3",108076.617,1,1,2,0,0,0,0.698398767425577,0,1
"9965",11617,"PIO-BH6-E-SUBSET-1.csv",1,284.112,70.985,23.723,1296,229,74.932,18.488,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-E",1,"PIO-BH6-E-1",56211.454,3,2,3,0,0,0,0.708183890566461,0,1
"9966",11618,"PIO-BH6-E-SUBSET-1.csv",2,322.149,77.304,30.072,1293,328,174.958,16.338,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-E",1,"PIO-BH6-E-1",56211.454,3,2,3,0,0,0,0.677083910651418,0,1
"9967",11619,"PIO-BH6-E-SUBSET-1.csv",3,214.248,61.836,19.975,1290,433,48.576,16.74,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-E",1,"PIO-BH6-E-1",56211.454,3,2,3,0,0,0,0.703758476610919,0,1
"9968",11621,"PIO-BH6-E-SUBSET-2.csv",1,294.98,69.526,24.369,1328,799,40.601,18.436,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-E",2,"PIO-BH6-E-2",56034.466,3,2,3,0,0,0,0.766456872157586,0,1
"9969",11622,"PIO-BH6-E-SUBSET-2.csv",2,135.846,47.311,18.334,1274,831,54.782,12.323,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-E",2,"PIO-BH6-E-2",56034.466,3,2,3,0,0,0,0.762275987186435,0,1
"9970",11623,"PIO-BH6-E-SUBSET-2.csv",3,111.005,46.279,16.246,1403,826,139.399,11.786,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-E",2,"PIO-BH6-E-2",56034.466,3,2,3,0,0,0,0.650974907157529,0,1
"9971",11625,"PIO-BH6-E-SUBSET-2.csv",5,212.696,63.598,24.48,1358,873,149.744,14.906,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-E",2,"PIO-BH6-E-2",56034.466,3,2,3,0,0,0,0.660483610317168,0,1
"9972",11626,"PIO-BH6-E-SUBSET-2.csv",6,261.6,66.304,23.177,1276,907,8.746,15.551,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-E",2,"PIO-BH6-E-2",56034.466,3,2,3,0,0,0,0.747391097143752,0,1
"9973",11627,"PIO-BH6-E-SUBSET-2.csv",7,115.663,42.755,18.163,1396,983,157.166,10.163,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-E",2,"PIO-BH6-E-2",56034.466,3,2,3,0,0,0,0.794712914256739,0,1
"9974",11629,"PIO-BH6-E-SUBSET-2.csv",9,292.651,75.542,27.142,1279,1053,166.866,15.498,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-E",2,"PIO-BH6-E-2",56034.466,3,2,3,0,0,0,0.644113934162986,0,1
"9975",11630,"PIO-BH6-E-SUBSET-3.csv",1,111.782,43.057,17.731,1333,1370,153.435,10.471,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-E",3,"PIO-BH6-E-3",32508.296,3,2,3,0,0,0,0.757310504815341,0,1
"9976",11632,"PIO-BH6-N-SUBSET-1.csv",1,232.879,60.501,21.761,703,887,148.241,15.714,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.799088463765261,0,1
"9977",11633,"PIO-BH6-N-SUBSET-1.csv",2,322.925,67.764,24.575,616,904,165.466,18.834,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.883269512041467,0,1
"9978",11634,"PIO-BH6-N-SUBSET-1.csv",3,326.806,69.614,25.687,686,904,120.964,17.469,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.847005992516475,0,1
"9979",11635,"PIO-BH6-N-SUBSET-1.csv",4,280.231,67.336,24.92,659,934,81.87,14.978,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.776267113395952,0,1
"9980",11636,"PIO-BH6-N-SUBSET-1.csv",5,211.143,53.755,18.163,568,936,22.834,16.198,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.917758879103,0,1
"9981",11637,"PIO-BH6-N-SUBSET-1.csv",6,230.55,57.582,20.794,481,932,143.616,15.955,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.873335824835302,0,1
"9982",11638,"PIO-BH6-N-SUBSET-1.csv",7,324.477,67.336,24.241,534,943,19.093,18.502,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.898832834887568,0,1
"9983",11639,"PIO-BH6-N-SUBSET-1.csv",8,135.07,43.485,14.343,719,934,100.62,13.216,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.897159355845434,0,1
"9984",11640,"PIO-BH6-N-SUBSET-1.csv",9,460.323,81.558,29.917,626,951,166.373,21.93,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.86919892346605,0,1
"9985",11641,"PIO-BH6-N-SUBSET-1.csv",10,210.367,55.001,18.586,689,944,121.43,16.198,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.87342593133029,0,1
"9986",11642,"PIO-BH6-N-SUBSET-1.csv",11,250.733,63.296,22.026,530,948,106.26,16.74,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.786047164186486,0,1
"9987",11643,"PIO-BH6-N-SUBSET-1.csv",12,562.014,90.885,30.317,596,954,144.462,26.428,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.854579263636899,0,1
"9988",11644,"PIO-BH6-N-SUBSET-1.csv",13,301.19,65.272,22.975,404,965,147.529,18.067,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.887925130211336,0,1
"9989",11645,"PIO-BH6-N-SUBSET-1.csv",14,267.034,62.993,21.796,555,995,75.964,16.933,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.84522360438476,0,1
"9990",11646,"PIO-BH6-N-SUBSET-1.csv",15,287.217,64.114,22.463,462,995,25.56,18.316,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.87759478799602,0,1
"9991",11647,"PIO-BH6-N-SUBSET-1.csv",16,308.952,65.788,22.307,633,994,170.91,19.383,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.896576358375789,0,1
"9992",11648,"PIO-BH6-N-SUBSET-1.csv",17,359.409,71.376,23.967,384,1012,36.027,20.724,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.886082533341715,0,1
"9993",11649,"PIO-BH6-N-SUBSET-1.csv",18,506.899,85.385,29.552,573,1024,63.435,22.907,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.873268728232518,0,1
"9994",11650,"PIO-BH6-N-SUBSET-1.csv",19,433.93,80.312,26.955,510,1020,11.31,22.026,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.844983898387483,0,1
"9995",11651,"PIO-BH6-N-SUBSET-1.csv",20,393.565,78.764,28.153,421,1015,159.864,20.196,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.796802305022996,0,1
"9996",11652,"PIO-BH6-N-SUBSET-1.csv",21,343.884,70.042,24.496,372,1025,127.694,19.25,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.88040911864096,0,1
"9997",11653,"PIO-BH6-N-SUBSET-1.csv",22,186.303,51.779,17.84,464,1044,69.775,14.973,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.872774743906315,0,1
"9998",11654,"PIO-BH6-N-SUBSET-1.csv",23,416.853,90.796,27.199,407,1047,155.095,22.574,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",1,"PIO-BH6-N-1",43542.083,1,2,2,0,0,0,0.635095650424875,0,1
"9999",11655,"PIO-BH6-N-SUBSET-2.csv",1,151.371,46.493,15.612,1218,839,106.39,13.684,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.879543207089929,0,1
"10000",11657,"PIO-BH6-N-SUBSET-2.csv",3,124.202,41.295,14.769,1181,856,162.646,11.454,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.914793958477216,0,1
"10001",11658,"PIO-BH6-N-SUBSET-2.csv",4,100.138,36.525,12.272,1406,857,158.962,11.454,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.942775099425117,0,1
"10002",11659,"PIO-BH6-N-SUBSET-2.csv",5,503.794,84.353,27.987,1113,865,151.821,24.67,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.889286224022601,0,1
"10003",11660,"PIO-BH6-N-SUBSET-2.csv",6,203.381,56.336,20.625,1261,881,19.983,14.097,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.804874192383735,0,1
"10004",11661,"PIO-BH6-N-SUBSET-2.csv",7,487.492,82.074,28.372,1205,891,25.769,23.641,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.908962429280189,0,1
"10005",11662,"PIO-BH6-N-SUBSET-2.csv",8,634.206,107.083,34.855,1320,883,106.144,27.313,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.694670611844403,0,1
"10006",11663,"PIO-BH6-N-SUBSET-2.csv",9,461.876,81.861,28.468,1393,909,21.801,23.641,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.865687096536624,0,1
"10007",11664,"PIO-BH6-N-SUBSET-2.csv",10,159.134,48.041,17.621,1184,895,126.87,13.706,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.866021234652219,0,1
"10008",11665,"PIO-BH6-N-SUBSET-2.csv",11,239.089,66.82,25.913,1232,925,72.181,12.703,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.672568142658297,0,1
"10009",11666,"PIO-BH6-N-SUBSET-2.csv",12,467.31,87.361,29.168,1094,899,115.017,22.026,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.769058755296441,0,1
"10010",11667,"PIO-BH6-N-SUBSET-2.csv",13,151.371,46.368,17.107,1258,921,55.491,11.454,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.884291787761103,0,1
"10011",11668,"PIO-BH6-N-SUBSET-2.csv",14,323.701,69.526,23.127,1170,912,139.635,18.816,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.841083653041842,0,1
"10012",11669,"PIO-BH6-N-SUBSET-2.csv",15,152.147,49.376,18.669,1074,916,109.29,11.048,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.783828813534584,0,1
"10013",11670,"PIO-BH6-N-SUBSET-2.csv",16,190.184,51.352,18.163,1139,937,67.166,13.905,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.905834570948856,0,1
"10014",11671,"PIO-BH6-N-SUBSET-2.csv",17,268.587,69.01,22.237,1206,951,56.31,18.539,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.708354362559175,0,1
"10015",11672,"PIO-BH6-N-SUBSET-2.csv",18,163.791,52.082,20.625,1239,955,70.017,10.471,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.758410552977681,0,1
"10016",11673,"PIO-BH6-N-SUBSET-2.csv",19,226.668,60.59,21.328,1315,938,128.29,16.372,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.775493116172567,0,1
"10017",11674,"PIO-BH6-N-SUBSET-2.csv",20,462.652,80.828,28.372,1396,967,64.231,21.671,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.889447702692729,0,1
"10018",11675,"PIO-BH6-N-SUBSET-2.csv",21,107.9,43.271,17.731,1247,957,63.435,9.062,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.723797735824424,0,1
"10019",11676,"PIO-BH6-N-SUBSET-2.csv",22,197.171,58.312,20.942,1174,966,67.751,13.706,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.72831089047462,0,1
"10020",11677,"PIO-BH6-N-SUBSET-2.csv",23,154.476,50.836,18.669,1154,953,109.29,10.928,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.750771732713692,0,1
"10021",11678,"PIO-BH6-N-SUBSET-2.csv",24,337.674,69.828,23.327,1290,954,100.886,18.74,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.869817328283516,0,1
"10022",11679,"PIO-BH6-N-SUBSET-2.csv",25,287.217,65.574,23.51,1429,987,77.005,16.74,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.83895067607999,0,1
"10023",11680,"PIO-BH6-N-SUBSET-2.csv",26,256.943,62.566,23.723,1359,965,105.068,15.859,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",2,"PIO-BH6-N-2",49449.436,1,2,2,0,0,0,0.824422145565751,0,1
"10024",11681,"PIO-BH6-N-SUBSET-3.csv",1,362.514,73.994,26.753,1950,1131,72.759,17.772,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",3,"PIO-BH6-N-3",43581.672,3,2,2,0,0,0,0.83161327294527,0,1
"10025",11682,"PIO-BH6-N-SUBSET-3.csv",2,364.843,73.175,25.657,2121,1128,15.945,18.067,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",3,"PIO-BH6-N-3",43581.672,3,2,2,0,0,0,0.855795887843224,0,1
"10026",11683,"PIO-BH6-N-SUBSET-3.csv",3,293.427,67.941,23.805,2244,1172,38.991,17.621,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",3,"PIO-BH6-N-3",43581.672,3,2,2,0,0,0,0.79840977092073,0,1
"10027",11684,"PIO-BH6-N-SUBSET-3.csv",4,428.497,78.336,26.284,2111,1160,103.57,22.907,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",3,"PIO-BH6-N-3",43581.672,3,2,2,0,0,0,0.877030388222912,0,1
"10028",11685,"PIO-BH6-N-SUBSET-3.csv",5,295.756,64.328,23.723,2183,1189,74.932,16.512,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",3,"PIO-BH6-N-3",43581.672,3,2,2,0,0,0,0.897683215703328,0,1
"10029",11687,"PIO-BH6-N-SUBSET-3.csv",7,268.587,64.026,21.328,2230,1201,38.29,17.621,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",3,"PIO-BH6-N-3",43581.672,3,2,2,0,0,0,0.822928090579873,0,1
"10030",11688,"PIO-BH6-N-SUBSET-3.csv",8,364.843,72.534,25.06,2272,1212,79.875,19.307,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",3,"PIO-BH6-N-3",43581.672,3,2,2,0,0,0,0.870988461359873,0,1
"10031",11689,"PIO-BH6-N-SUBSET-3.csv",9,425.392,79.066,27.652,2109,1217,157.521,22.459,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",3,"PIO-BH6-N-3",43581.672,3,2,2,0,0,0,0.854671892093972,0,1
"10032",11690,"PIO-BH6-N-SUBSET-3.csv",10,467.31,82.377,29.088,2232,1255,54.866,22.026,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",3,"PIO-BH6-N-3",43581.672,3,2,2,0,0,0,0.864933603953976,0,1
"10033",11691,"PIO-BH6-N-SUBSET-3.csv",11,233.655,58.009,21.761,2269,1252,58.241,14.906,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",3,"PIO-BH6-N-3",43581.672,3,2,2,0,0,0,0.872115410484574,0,1
"10034",11692,"PIO-BH6-N-SUBSET-3.csv",12,178.54,50.533,17.107,2162,1251,55.491,15.216,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",3,"PIO-BH6-N-3",43581.672,3,2,2,0,0,0,0.87816273983684,0,1
"10035",11693,"PIO-BH6-N-SUBSET-3.csv",13,610.142,95.139,33.306,2192,1264,37.476,24.429,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",3,"PIO-BH6-N-3",43581.672,3,2,2,0,0,0,0.846648993018194,0,1
"10036",11694,"PIO-BH6-N-SUBSET-3.csv",14,234.431,62.05,21.182,2134,1264,45,16.47,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",3,"PIO-BH6-N-3",43581.672,3,2,2,0,0,0,0.764752856505599,0,1
"10037",11695,"PIO-BH6-N-SUBSET-3.csv",15,132.741,43.271,16.198,2265,1283,67.62,11.729,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",3,"PIO-BH6-N-3",43581.672,3,2,2,0,0,0,0.890432208072936,0,1
"10038",11696,"PIO-BH6-N-SUBSET-3.csv",16,104.795,38.501,14.207,2135,1285,29.745,11.214,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",3,"PIO-BH6-N-3",43581.672,3,2,2,0,0,0,0.887945236855333,0,1
"10039",11697,"PIO-BH6-N-SUBSET-3.csv",17,454.113,85.082,28.807,2204,1312,66.571,22.907,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",3,"PIO-BH6-N-3",43581.672,3,2,2,0,0,0,0.78791286874513,0,1
"10040",11698,"PIO-BH6-N-SUBSET-3.csv",18,100.138,37.985,14.207,2177,1295,29.745,10.426,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",3,"PIO-BH6-N-3",43581.672,3,2,2,0,0,0,0.871694470613049,0,1
"10041",11699,"PIO-BH6-N-SUBSET-3.csv",19,141.28,45.549,16.717,2253,1319,71.565,12.022,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-N",3,"PIO-BH6-N-3",43581.672,3,2,2,0,0,0,0.855288498990612,0,1
"10042",11707,"PIO-BH6-W-SUBSET-1.csv",1,237.536,58.4,20.794,1002,1426,143.616,15.859,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-W",1,"PIO-BH6-W-1",36308.875,1,2,3,1,0,0,0.874768999812348,0,1
"10043",11708,"PIO-BH6-W-SUBSET-1.csv",2,148.266,50.961,19.878,1006,1463,167.196,12.335,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-W",1,"PIO-BH6-W-1",36308.875,1,2,3,1,0,0,0.717059720461423,0,1
"10044",11709,"PIO-BH6-W-SUBSET-1.csv",3,239.089,56.55,19.799,953,1476,20.854,16.549,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-W",1,"PIO-BH6-W-1",36308.875,1,2,3,1,0,0,0.939039836267679,0,1
"10045",11710,"PIO-BH6-W-SUBSET-1.csv",4,294.203,64.542,22.097,966,1489,156.501,18.815,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-W",1,"PIO-BH6-W-1",36308.875,1,2,3,1,0,0,0.887057757658583,0,1
"10046",11711,"PIO-BH6-W-SUBSET-1.csv",5,277.126,67.336,24.811,1008,1507,173.884,15.26,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-W",1,"PIO-BH6-W-1",36308.875,1,2,3,1,0,0,0.767665961535185,0,1
"10047",11712,"PIO-BH6-W-SUBSET-1.csv",6,340.779,70.772,24.064,971,1531,23.749,20.507,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-W",1,"PIO-BH6-W-1",36308.875,1,2,3,1,0,0,0.854554028584174,0,1
"10048",11713,"PIO-BH6-W-SUBSET-1.csv",7,468.862,90.796,29.604,1016,1530,143.471,23.539,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-W",1,"PIO-BH6-W-1",36308.875,1,2,3,1,0,0,0.714333870332006,0,1
"10049",11714,"PIO-BH6-W-SUBSET-1.csv",8,119.544,39.231,14.234,1000,1559,68.199,11.214,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-W",1,"PIO-BH6-W-1",36308.875,1,2,3,1,0,0,0.975570514822932,0,1
"10050",11715,"PIO-BH6-W-SUBSET-1.csv",9,253.838,67.247,22.583,964,1554,159.444,18.025,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-W",1,"PIO-BH6-W-1",36308.875,1,2,3,1,0,0,0.705018393571485,0,1
"10051",11716,"PIO-BH6-W-SUBSET-1.csv",10,201.828,55.001,19.243,948,1644,105.945,14.723,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-W",1,"PIO-BH6-W-1",36308.875,1,2,3,1,0,0,0.837972727987421,0,1
"10052",11717,"PIO-BH6-W-SUBSET-1.csv",11,129.636,50.32,19.878,1017,1653,12.804,8.811,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-W",1,"PIO-BH6-W-1",36308.875,1,2,3,1,0,0,0.643034088984711,0,1
"10053",11719,"PIO-BH6-W-SUBSET-1.csv",13,343.108,74.082,24.811,987,1750,16.504,18.973,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-W",1,"PIO-BH6-W-1",36308.875,1,2,3,1,0,0,0.785226750965232,0,1
"10054",11720,"PIO-BH6-W-SUBSET-1.csv",14,131.188,43.057,15.883,959,1771,33.69,12.215,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-W",1,"PIO-BH6-W-1",36308.875,1,2,3,1,0,0,0.888783976898918,0,1
"10055",11721,"PIO-BH6-W-SUBSET-1.csv",15,235.207,59.255,21.455,978,1776,19.179,16.237,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-W",1,"PIO-BH6-W-1",36308.875,1,2,3,1,0,0,0.841375529979625,0,1
"10056",11722,"PIO-BH6-W-SUBSET-1.csv",16,418.405,78.55,26.196,1009,1785,19.654,22.026,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-W",1,"PIO-BH6-W-1",36308.875,1,2,3,1,0,0,0.851714667625052,0,1
"10057",11723,"PIO-BH6-W-SUBSET-2.csv",1,259.271,68.28,20.644,1114,880,39.806,19.072,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-W",2,"PIO-BH6-W-2",38059.345,1,2,3,1,0,0,0.698484152747792,0,1
"10058",11724,"PIO-BH6-W-SUBSET-2.csv",2,488.269,89.853,31.15,1132,915,8.13,22.907,"PIO-BH6","PIO","BH","PIO-BH","PIO-BH6-W",2,"PIO-BH6-W-2",38059.345,1,2,3,1,0,0,0.759597676589675,0,1
